dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,19,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10380569959640013,0.23663845614317072,0.23735704864232982,0.25647998067620853,0.23860929000115189,0.2522761876471919,0.2729742356313104,0.25048836510431294,0.26835400092262751,0.24243515569298721,0.23344262747958167,0.23545893758420058,0.2230756537834345,0.22656506852553937,0.21479046242670663,0.21434770418347771,0.20501024776021884,0.20313767618848694,0.19633088530305848,0.19535984506024773,0.18875106314559917,0.18349075734830583,0.18064854544886666,0.17475838190326451,0.17220962647379354,0.16724900715036395,0.16477186411483963,0.16033911936004699,0.15808171247652392,0.15457911801853852,0.15127756024470349
prosociality proportions:,20,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5252525252525253,0.5228426395939086,0.5204081632653061,0.5154639175257731,0.5078534031413613,0.5026455026455027,0.49732620320855614,0.4918918918918919,0.48633879781420764,0.4777777777777778,0.47191011235955055,0.4659090909090909,0.46285714285714286,0.45977011494252873,0.4502923976608187,0.44047619047619047,0.437125748502994,0.4268292682926829,0.4233128834355828,0.4161490683229814,0.4125,0.4050632911392405,0.4012738853503185,0.3974358974358974,0.38961038961038963,0.37748344370860926,0.37748344370860926,0.37333333333333335,0.37333333333333335,0.36486486486486486
population counts:,20,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,198,197,196,194,191,189,187,185,183,180,178,176,175,174,171,168,167,164,163,161,160,158,157,156,154,151,151,150,150,148
groups counts:,20,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,20,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.084261497731763571,0.23865181227051263,0.27010286106510528,0.25477377969375975,0.28238866722126083,0.26626342591406515,0.26843391089004892,0.25096781773490617,0.22684826715806791,0.23940984537776119,0.25741047449728066,0.22776505683831694,0.2753191236269481,0.2542689841216168,0.25608391044925527,0.30543984437019367,0.29999055162747984,0.21447226502740721,0.22746430160225439,0.22783530241897251,0.23152466528411317,0.25586861863073401,0.27737255448738812,0.25278378838787002,0.20672455764868075,0.22206623387808613,0.24801009502051355,0.26281100670738339,0.24073960113690382,0.23513589451397862,0.19937789047403562
prosociality proportions:,20,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5343137254901961,0.5294117647058824,0.5314009661835749,0.5330188679245284,0.5458715596330275,0.5520361990950227,0.5545851528384279,0.5478260869565217,0.5391304347826087,0.5407725321888412,0.5361702127659574,0.540084388185654,0.5336134453781513,0.5294117647058824,0.5208333333333334,0.5245901639344263,0.531496062992126,0.5252918287937743,0.5210727969348659,0.5168539325842697,0.5238095238095238,0.5236363636363637,0.5142857142857142,0.519298245614035,0.5241379310344828,0.5205479452054794,0.5150501672240803,0.5117056856187291,0.5016611295681063,0.5
population counts:,20,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,204,204,207,212,218,221,229,230,230,233,235,237,238,238,240,244,254,257,261,267,273,275,280,285,290,292,299,299,301,306
groups counts:,20,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,14,14,15,15
standard deviations in prosocial proportions,20,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13638181696985854,0.27466419406455911,0.25570198161406676,0.26075298690792764,0.24822942662227793,0.26831621424125618,0.27666826627394442,0.27933403649530031,0.23909090582378295,0.25515479567167326,0.26476813389038628,0.27312568956807665,0.2640814749557962,0.2876282213184283,0.25490108960132196,0.26097440274649325,0.29440239238921762,0.26877669252443309,0.26204553348550219,0.24176377887969072,0.25816665943099237,0.24034342440494988,0.24989973357375952,0.27544027835226914,0.28996359246523118,0.26003601570662277,0.23106562751037102,0.26885995654145917,0.24358201850241859,0.25732028756029951,0.2680699724082094
prosociality proportions:,20,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5194174757281553,0.5302325581395348,0.537117903930131,0.5365853658536586,0.54296875,0.5358490566037736,0.5397923875432526,0.5448504983388704,0.546875,0.5575221238938053,0.5626740947075209,0.56,0.5595854922279793,0.5552825552825553,0.5536992840095465,0.5593607305936074,0.5639913232104121,0.5613305613305614,0.5584158415841585,0.5574712643678161,0.5636363636363636,0.5613126079447323,0.5572139303482587,0.5588697017268446,0.5587349397590361,0.5635838150289018,0.5696378830083565,0.5733333333333334,0.5745222929936306,0.5717761557177615
population counts:,20,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,206,215,229,246,256,265,289,301,320,339,359,375,386,407,419,438,461,481,505,522,550,579,603,637,664,692,718,750,785,822
groups counts:,20,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,12,13,14,15,16,16,17,18,19,20,20,21,23,24,25,26,27,28,30,31,33,34,35,37,39,41
standard deviations in prosocial proportions,20,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.116619037896906,0.28787122341394472,0.27245605974550241,0.24667966456671481,0.23286010482746286,0.2737167657866571,0.26655935832389765,0.27560661158622324,0.27248969278786683,0.2797704136877236,0.26767831359334499,0.25960955920707923,0.26605366470719627,0.27216948511487415,0.26476947895126995,0.2673562512442248,0.25269151401580275,0.25213886126442236,0.26558019589381138,0.28447356212587516,0.29378539658978919,0.25764086415068821,0.26785075848130541,0.26643887899641583,0.26632627431946676,0.26878406912410063,0.24306048829094049,0.29530551093026242,0.24942603516024753,0.25769905087934536,0.25211475179481735
prosociality proportions:,20,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5255813953488372,0.5238095238095238,0.532,0.5245283018867924,0.5354609929078015,0.5337837837837838,0.5443037974683544,0.5619596541786743,0.5597826086956522,0.5569620253164557,0.5707656612529002,0.578494623655914,0.5771543086172345,0.5767790262172284,0.5845070422535211,0.5792079207920792,0.5815384615384616,0.5877318116975749,0.5987012987012987,0.6059880239520958,0.6106194690265486,0.6170431211498973,0.6168582375478927,0.6077547339945897,0.6126350789692435,0.618421052631579,0.6194563662374821,0.6286472148541115,0.6322339763534537,0.6363636363636364
population counts:,20,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,215,231,250,265,282,296,316,347,368,395,431,465,499,534,568,606,650,701,770,835,904,974,1044,1109,1203,1292,1398,1508,1607,1749
groups counts:,20,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,14,15,17,18,19,21,23,24,26,28,30,32,35,38,41,45,48,52,55,60,64,69,75,80,87
standard deviations in prosocial proportions,20,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.11,0.26913745787918952,0.2405123115823477,0.28257089180226602,0.25437707710220164,0.27635442170088809,0.27611205533965522,0.28585332272947361,0.25944751354191331,0.2763230046019694,0.2683606606631575,0.2562893044341189,0.25540846980093451,0.24676555873327691,0.28470665043099197,0.25687991586531905,0.27670619839786104,0.27784834261730157,0.27032006947375892,0.24011761465248979,0.24940447778140423,0.25126930704777273,0.23970893611052729,0.2413585711508312,0.24796290635672022,0.26196169114320172,0.26048557496054325,0.24912636979707892,0.26076001488082912,0.25127128404281257,0.25375115886077088
prosociality proportions:,20,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5333333333333333,0.5447154471544715,0.5579710144927537,0.5451612903225806,0.5562130177514792,0.5669291338582677,0.5628019323671497,0.5805739514348786,0.5863453815261044,0.5945454545454546,0.5963455149501661,0.6042296072507553,0.6120805369127517,0.6156626506024097,0.6181015452538632,0.6207243460764588,0.6193548387096774,0.6287128712871287,0.628698224852071,0.631578947368421,0.6362537764350453,0.6436285097192225,0.6506947771921419,0.6530789245446661,0.6625242718446602,0.6665505226480837,0.6710158434296365,0.6748261474269819,0.676755147606053,0.681072695035461
population counts:,20,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,225,246,276,310,338,381,414,453,498,550,602,662,745,830,906,994,1085,1212,1352,1501,1655,1852,2087,2306,2575,2870,3219,3595,4031,4512
groups counts:,20,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,16,19,20,22,24,27,30,33,37,41,45,49,54,60,67,75,82,92,104,115,128,143,160,179,201,225
standard deviations in prosocial proportions,20,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10049875621120891,0.26016974042666768,0.25773397115363222,0.23131724202191839,0.26104996713830353,0.27659390001240425,0.23837056100322432,0.24423775984342252,0.2845061899800318,0.24102921114429787,0.24160912537377505,0.26589932350300366,0.25465440370702597,0.26332071247634059,0.24722478198756326,0.2472219669121167,0.25816656407198957,0.25237747062156496,0.24709421129751244,0.24264984531508899,0.25312141778196134,0.24307005833499853,0.24092400271258049,0.25434517108182719,0.24874875755703246,0.24116267124215354,0.23728304252153257,0.22998843847260184,0.24510938125687437,0.23670964416472254,0.2444446856073878
prosociality proportions:,20,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.515695067264574,0.5387755102040817,0.5412186379928315,0.5431309904153354,0.559322033898305,0.5707196029776674,0.5767543859649122,0.5813953488372093,0.5945485519591142,0.595166163141994,0.5981182795698925,0.6170212765957447,0.6259067357512953,0.6401446654611211,0.6452119309262166,0.6557152635181382,0.6650915534554046,0.6687147977470558,0.674303683737646,0.6792452830188679,0.6851604278074866,0.6920662100456622,0.6996553421959626,0.7043068352260553,0.711738484398217,0.7166454891994918,0.7238030095759234,0.7263034563561804,0.7316926167754897,0.7376530000855944
population counts:,20,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,223,245,279,313,354,403,456,516,587,662,744,846,965,1106,1274,1461,1693,1953,2226,2597,2992,3504,4062,4667,5384,6296,7310,8535,9955,11683
groups counts:,20,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,17,20,22,25,29,33,37,42,48,55,63,73,84,97,111,129,149,175,203,233,269,314,365,426,497,584
standard deviations in prosocial proportions,20,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10295630140987,0.2237954472133907,0.26146871770369878,0.25044702909144745,0.29146844382706316,0.27657502492084457,0.25895248931677795,0.24421877547019377,0.26439426918325715,0.28105205432864699,0.26822523484668642,0.248655999317275,0.25858481730985844,0.25291630457529607,0.2490103596860048,0.25042242409080812,0.25531975252446981,0.23459080081145728,0.23133218919689794,0.23048367606013329,0.24438044343810489,0.24023210794700536,0.22960627986702767,0.21502941663945918,0.23169069260882666,0.21933498862536199,0.22484055924255542,0.21732752963998464,0.21792785504393636,0.21441103598499633,0.21127245648225637
prosociality proportions:,20,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5278969957081545,0.5444444444444444,0.5636942675159236,0.5754189944134078,0.5872235872235873,0.6,0.61101243339254,0.6292974588938715,0.647887323943662,0.6559485530546624,0.6654512306289881,0.6676946800308404,0.6744639376218323,0.6826182618261826,0.6960919540229885,0.7047472018525666,0.7141937560347602,0.7254219126707742,0.7316692667706708,0.7327008928571429,0.7413050169282857,0.7465379240249015,0.7531504818383988,0.7563487215289292,0.7643344097595981,0.7668519394512772,0.7713229212280446,0.775397207510833,0.7796838985841291,0.7855444474466361
population counts:,20,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,233,270,314,358,407,480,563,669,781,933,1097,1297,1539,1818,2175,2591,3107,3733,4487,5376,6498,7871,9443,11459,13935,16912,20553,24924,30370,37010
groups counts:,20,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,17,20,24,28,33,39,46,54,64,76,90,108,129,155,186,224,268,324,393,472,572,696,845,1027,1246,1518,1850
standard deviations in prosocial proportions,20,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.11661903789690602,0.25425187349434286,0.29287710752013313,0.27687786763329836,0.28778252672084392,0.25111271646788835,0.28394541729001366,0.26089836402171313,0.25900446171650976,0.24937066282260667,0.24371305302385102,0.24875460430812926,0.24730692044845234,0.23979176239644945,0.23955482803538025,0.22079758763164886,0.22938996542095658,0.22093932906351235,0.21845110493601758,0.21742153216692822,0.21339506818251583,0.20570608393543055,0.20899741409654615,0.20521250389859436,0.20504538240676715,0.20033173133795606,0.19515900149662846,0.19471092690072009,0.19532935447135102,0.19052524167992049,0.18714717427386976
prosociality proportions:,20,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5355648535564853,0.5551601423487544,0.5901162790697675,0.5955882352941176,0.5979591836734693,0.6095076400679117,0.6291666666666667,0.6427745664739885,0.6621490803484995,0.677341873498799,0.6829581993569132,0.6924281984334204,0.7014418999151824,0.7172701949860725,0.7297748123436196,0.7403005158107199,0.7508061626657112,0.7565666714511268,0.762167759751467,0.7677633397843516,0.7734663710273466,0.7770214763525408,0.7806804374240583,0.7882111546353292,0.7933972310969116,0.7991477006649808,0.8035968693914556,0.808090832141502,0.8123627416035231,0.8158824168658987
population counts:,20,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,239,281,344,408,490,589,720,865,1033,1249,1555,1915,2358,2872,3597,4459,5582,6967,8691,10851,13530,17042,21398,26805,33804,42708,54047,68522,86971,110424
groups counts:,20,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,17,20,24,29,36,43,51,62,77,95,117,143,179,222,279,348,434,542,676,852,1069,1340,1690,2135,2702,3426,4348,5521
standard deviations in prosocial proportions,20,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14352700094407325,0.29086920641861713,0.24458904363933939,0.24671630861026972,0.25316508353998884,0.23794272148853943,0.24840099460427778,0.23844839879707494,0.23940714049350631,0.24609090737749242,0.23424093093200857,0.22883300734933845,0.2383250954544395,0.22923736975516859,0.2331278691131384,0.20930848730871299,0.21184957747564118,0.20698378303866807,0.20438002774227562,0.19975299710388292,0.19404620922287827,0.19450494074551802,0.19361372511833588,0.18856859140434531,0.18619542197559014,0.18382550818049312,0.18080836027633976,0.1769397400991444,0.1740716744348059,0.17211087806813086,0.17060800834828929
prosociality proportions:,20,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.55,0.5769230769230769,0.5747800586510264,0.5819070904645477,0.5848303393213573,0.5872756933115824,0.5883940620782726,0.6097826086956522,0.6300527240773286,0.6432160804020101,0.6591954022988505,0.6764302059496567,0.6960399571887264,0.7103174603174603,0.7241760672417606,0.7349460494256874,0.7406853413108513,0.7498947811447811,0.7588129201508444,0.7660714285714286,0.7724236172512035,0.777989482508955,0.7849237652322364,0.7906644924582145,0.7975949808295574,0.8027528458112067,0.8076189108220134,0.8119216648191389,0.8173050891304741,0.8218849693813941
population counts:,20,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,240,286,341,409,501,613,741,920,1138,1393,1740,2185,2803,3528,4521,5746,7354,9504,12198,15680,20358,26242,33974,44154,57380,74759,97468,127197,166217,218168
groups counts:,20,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,20,25,30,37,46,56,69,87,109,140,176,226,287,367,475,609,784,1017,1312,1698,2207,2869,3737,4873,6359,8310,10908
standard deviations in prosocial proportions,20,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10535653752852736,0.27386127875258304,0.27010620414206515,0.26479015043317072,0.26139994639018027,0.25715202361552414,0.25723200492703191,0.26801465092717419,0.23673952968385703,0.24319736439154579,0.24943541878135431,0.23216252010884436,0.2393236243042792,0.23155360164250441,0.2310579190303477,0.22054234746441201,0.21506507992498095,0.2076024797046854,0.20223447258135135,0.20372000575383134,0.19908111617209337,0.19645761449153828,0.19435779310733403,0.18832895070052114,0.18512851752368117,0.18185419738399455,0.17988048735912279,0.1755305280267157,0.17276993460549747,0.16956802481899488,0.16663086296618573
prosociality proportions:,20,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5296610169491526,0.5491525423728814,0.5757575757575758,0.5851528384279476,0.6175438596491228,0.6309192200557103,0.6459694989106753,0.6620689655172414,0.688,0.699537750385208,0.7155712050078247,0.7221039829735482,0.7326041424249476,0.7426796805678794,0.7515761234071093,0.7646037581699346,0.771037786878912,0.7776028914538883,0.7845238615983553,0.7919375387932442,0.7974270259733931,0.8047360881942304,0.8105137944551832,0.8163255067228578,0.8208046624747894,0.8256894829837904,0.8313370022661055,0.8359858663981362,0.8401388478258489,0.84393901098105
population counts:,20,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,200,236,295,363,458,570,718,918,1160,1500,1947,2556,3289,4297,5635,7455,9792,12941,17154,22861,30611,41042,55151,73979,99660,134864,182238,247120,335654,456615,621161
groups counts:,20,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,18,22,28,35,45,58,75,97,127,164,214,281,372,489,647,857,1143,1530,2052,2757,3698,4983,6743,9111,12356,16782,22830,31058
standard deviations in prosocial proportions,20,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.24503182808746993,0.26036548274884908,0.24672060360137457,0.25370728559083061,0.24804517967439313,0.23593026353407301,0.25236662908684854,0.25769374111389404,0.22375646294534565,0.23149579849314386,0.21084510186235064,0.22426666548711319,0.20695178497166114,0.21009407552363968,0.21226370544097733,0.2005038794986356,0.1958307747593678,0.192836571352865,0.19093329624993877,0.18563977018294797,0.17903677796001063,0.17592859590713628,0.17256186219839817,0.16799832781059187,0.1668093943027317,0.16490539183377462,0.16060778880876575,0.15778017240765113,0.1546692372812612,0.15189846809575233
prosociality proportions:,20,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5078740157480315,0.5358255451713395,0.5506172839506173,0.5641025641025641,0.573015873015873,0.590738423028786,0.6174496644295302,0.6388682055100521,0.6579545454545455,0.6749672346002621,0.6920277869665895,0.7066798126694602,0.7190415218584233,0.7323017937833767,0.7448917661339267,0.7546678568771852,0.7643656207366984,0.7727309108372019,0.7815222173339199,0.7889144414633108,0.7975180428701686,0.8045355888210154,0.8101260714458668,0.8162921674505023,0.821784984784693,0.8279700192989543,0.8329213117282628,0.8383212702343608,0.8430168067869738,0.8475130859511717
