dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,18,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.09026709338484401,0.089237423018612108,0.10462227233075941,0.088491893430210578,0.1013565964144704,0.11027884488889098,0.091195864876398663,0.1201104583400355,0.12616645330876214,0.11754337474321247,0.12221071210584607,0.10788387529031947,0.11673754003179863,0.11626712595390551,0.1266754400851679,0.1041680533602051,0.12501148473914259,0.1229061741754532,0.11528489645426694,0.11731389058166014,0.11618656192056227,0.10898613985704922,0.10576052258329009,0.12002245342584794,0.11606642636476582,0.11361141810277683,0.11710041612729354,0.11853970468911347,0.11744656069378415,0.11984658162764054,0.12387368208491446
prosociality proportions:,18,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5098039215686274,0.5256410256410257,0.5134099616858238,0.5066225165562914,0.4899713467048711,0.4936061381074169,0.49209932279909707,0.49203187250996017,0.4954954954954955,0.4816,0.4879432624113475,0.48753117206982544,0.47634763476347636,0.47115384615384615,0.4653716216216216,0.4617117117117117,0.4634794156706507,0.46239067055393585,0.46475195822454307,0.46164383561643835,0.4634538152610442,0.45878136200716846,0.45605095541401275,0.4553191489361702,0.45598991172761666,0.4605529332434255,0.46115537848605576,0.460871104815864,0.46217438777101855,0.46220689655172414
population counts:,18,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,204,234,261,302,349,391,443,502,555,625,705,802,909,1040,1184,1332,1506,1715,1915,2190,2490,2790,3140,3525,3965,4449,5020,5648,6411,7250
groups counts:,18,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,14,16,19,21,24,27,30,34,39,44,50,57,65,74,83,95,106,121,138,155,174,195,220,247,278,313,356,402
standard deviations in prosocial proportions,18,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.07934920476158723,0.13010440075394289,0.10362697139300975,0.10037151580559399,0.1143340052507445,0.1056964975994865,0.096341930088021707,0.11452112105773982,0.10994775858552344,0.11824488135157073,0.096319383016242016,0.11995075139204402,0.10892613608956411,0.11432114368974644,0.11794422104695053,0.1031213994824078,0.10167338450526961,0.12818362372057332,0.1050915482438676,0.13459254151868527,0.11252200251547312,0.12316540052765997,0.12884295153400052,0.11817318194448119,0.11755645406860309,0.12867684380476949,0.13267667431937272,0.1144540586745683,0.12431273465364584,0.11211158808018537,0.12135733304538851
prosociality proportions:,18,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5324074074074074,0.5214007782101168,0.5313531353135313,0.5294117647058824,0.5180722891566265,0.51340206185567,0.5035971223021583,0.5070202808112324,0.5019867549668874,0.5081395348837209,0.5,0.5004291845493563,0.5003739715781601,0.49806451612903224,0.4977997799779978,0.4992901088499763,0.4897875816993464,0.4894884372810091,0.49203007518796993,0.488006190353366,0.48692375886524825,0.4867543358109396,0.4895369912670951,0.4890891172743911,0.4934751087481875,0.49312786339025405,0.49336679813553247,0.49305019305019304,0.49204553018704655,0.4920489646493536
population counts:,18,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,216,257,303,357,415,485,556,641,755,860,996,1165,1337,1550,1818,2113,2448,2854,3325,3877,4512,5247,6069,7103,8276,9604,11156,12950,15023,17482
groups counts:,18,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,16,19,23,26,30,35,41,47,55,64,74,86,101,117,136,158,184,215,250,291,337,394,459,533,619,719,834,971
standard deviations in prosocial proportions,18,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11439589045541111,0.11216705036653442,0.12728348858831734,0.10369671227729023,0.11909408658895861,0.13248312713195828,0.096667491343099557,0.11060763636893604,0.13213892061906751,0.091481533903955664,0.10990363739983039,0.13145483059701268,0.13722041671427052,0.10167660152870361,0.11648810943378439,0.11487592943636184,0.10742195866010069,0.10929940579538262,0.11973582097307928,0.10809714199357891,0.10760367991043844,0.11245170275248806,0.12310434303338973,0.11348126418137289,0.11938976532393859,0.11777124555146394,0.11645531393105965,0.11580475744421485,0.11634709114325259,0.11758742371617811,0.11559068705844254
prosociality proportions:,18,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5227272727272727,0.5328467153284672,0.5015384615384615,0.4896907216494845,0.47186147186147187,0.4676258992805755,0.4743202416918429,0.4594594594594595,0.46296296296296297,0.4586739327883742,0.4511627906976744,0.44963791968400263,0.45188519977490155,0.44614648157012926,0.45028759244042726,0.4428471248246844,0.4478729778310365,0.4499744767738642,0.4569810498802004,0.4563034585347713,0.4593908629441624,0.46214276039550317,0.4646943256673986,0.463980343980344,0.46533076213632935,0.4678866419823412,0.46947049924357037,0.46940662727973287,0.46829310871557633,0.4674082313681869
population counts:,18,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,220,274,325,388,462,556,662,777,918,1101,1290,1519,1777,2089,2434,2852,3338,3918,4591,5378,6304,7383,8653,10175,11927,14044,16525,19465,22913,26970
groups counts:,18,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,21,25,30,36,43,51,61,71,84,98,116,135,158,185,217,255,298,350,410,480,565,662,780,918,1081,1272,1498
standard deviations in prosocial proportions,18,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.086780551954518406,0.1409073263684002,0.10714263186641269,0.1222846272928125,0.12866913478168579,0.11344148998226528,0.13487743436497784,0.099551939798281003,0.10663776069235574,0.1198455123265801,0.093451642298832682,0.11111398074069523,0.12034382765926915,0.12431597602066129,0.1267771565639034,0.11063472146528655,0.11755971079858549,0.12348745877245282,0.11656807117710108,0.11153771494557695,0.11929139283326556,0.11490908443215826,0.11242101120382268,0.1148252077150619,0.1150812963890832,0.12102821970622156,0.11776925106294632,0.11773952530650596,0.11802208962441012,0.11399170472596905,0.11641993499937171
prosociality proportions:,18,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5233644859813084,0.5209125475285171,0.5253164556962026,0.5145888594164456,0.5285087719298246,0.5379061371841155,0.5417910447761194,0.5488997555012225,0.5472837022132797,0.5434426229508197,0.5462466487935657,0.5472936030617824,0.5422163588390502,0.5421089879688605,0.5409314434480764,0.5384435615798083,0.5356388088376561,0.5391030684500393,0.5388910036797361,0.5409616178291374,0.5428714691626274,0.5455038654550387,0.5478784560635095,0.5492783139998229,0.5487603897965033,0.5495015070716439,0.5502224303441817,0.5489951175201544,0.549856544486552,0.5486830165695037
population counts:,18,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,214,263,316,377,456,554,670,818,994,1220,1492,1829,2274,2826,3457,4279,5205,6355,7881,9692,11966,14746,18265,22586,27912,34504,42710,52842,65177,80449
groups counts:,18,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,17,20,25,30,37,45,55,67,82,101,126,157,192,237,289,353,437,538,664,819,1014,1254,1550,1916,2372,2935,3620,4469
standard deviations in prosocial proportions,18,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.086780551954518392,0.11099292545131145,0.1224684037620489,0.15507657675660225,0.11116601828936369,0.10161986133448331,0.10292342282324879,0.12261183913412567,0.13307631144325816,0.10690121086512046,0.11286994820608115,0.1034491103279145,0.11936677752319517,0.11427258787547545,0.11804301775733192,0.11330448248036336,0.11238848030694179,0.11793775893793261,0.12486924834402673,0.11134077157343811,0.11598220241296585,0.12032596065592283,0.11905534647578764,0.12102628790239847,0.11205367770597904,0.11751132980032855,0.11629207953177821,0.11548109634554592,0.11652916360193058,0.11697463770723919,0.11877175319628834
prosociality proportions:,18,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5574468085106383,0.5733333333333334,0.5767195767195767,0.5775510204081633,0.5965463108320251,0.5963414634146341,0.5933962264150944,0.6048565121412803,0.605218377765173,0.6050198150594451,0.6059063136456212,0.607941099132264,0.6103922361504246,0.6154088050314466,0.6158868335146899,0.6157074899729503,0.6201387884921209,0.6189867792467504,0.6208553167760477,0.6201234076433121,0.6202719280310774,0.6228484776871873,0.6244404315695231,0.625191366032091,0.6269364868264979,0.6292756643366294,0.631396931485375,0.6331144023020273,0.635431658037867,0.6367198212441844
population counts:,18,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,235,300,378,490,637,820,1060,1359,1763,2271,2946,3803,4946,6360,8271,10721,13834,18002,23313,30144,39128,50778,65899,85569,111284,144919,188821,246044,321018,419343
groups counts:,18,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,16,21,27,35,45,58,75,97,126,163,211,274,353,459,595,768,1000,1295,1674,2173,2821,3661,4753,6182,8051,10490,13669,17834,23296
standard deviations in prosocial proportions,18,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.075359222034725212,0.081752000333898622,0.11038843715011423,0.12537561493198715,0.11897799427046782,0.1229190947949286,0.12337040854728837,0.11305883531198344,0.12214894694833374,0.10528607423059384,0.12385971918963054,0.11666983346506542,0.11622599613716172,0.11948756025471487,0.11976124984948613,0.11269802047279777,0.12094041762513766,0.11271338596161895,0.11867393387762555,0.11770955845642604,0.11111189462757333,0.11393514464217257,0.11357542117579376,0.11243683843924286,0.11557830016008358,0.11347073728522158,0.11547407455061684,0.11368258603777087,0.11387135860728255,0.11348765095172721,0.11361679277293521
prosociality proportions:,19,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5291005291005291,0.5240641711229946,0.5163043478260869,0.5082872928176796,0.4971751412429379,0.4885057471264368,0.4764705882352941,0.47337278106508873,0.463855421686747,0.4506172839506173,0.4472049689440994,0.4472049689440994,0.4472049689440994,0.44025157232704404,0.43312101910828027,0.43312101910828027,0.42948717948717946,0.4258064516129032,0.42207792207792205,0.4144736842105263,0.4066666666666667,0.40268456375838924,0.3945578231292517,0.3945578231292517,0.3904109589041096,0.3776223776223776,0.3776223776223776,0.36879432624113473,0.36879432624113473,0.36879432624113473
population counts:,19,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,190,189,187,184,181,177,174,170,169,166,162,161,161,161,159,157,157,156,155,154,152,150,149,147,147,146,143,143,141,141,141
groups counts:,19,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,19,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.098323903643523169,0.10869120944007481,0.14964801979442383,0.065089043027976745,0.088142494911994898,0.10090981759079601,0.08992927619527992,0.13488659928095054,0.15902440484991126,0.13869430814244366,0.10148940440434756,0.10732128000940515,0.12671687992816966,0.10137937550497035,0.115106670237832,0.1171329801616575,0.097018842588306078,0.097357307331595422,0.11064177866247257,0.096032351860600176,0.071767842859445485,0.11174674925909826,0.058478358116788441,0.11301529065194661,0.12653792678733519,0.069427759576452114,0.10028996785735771,0.066477240253349917,0.063816993311271344,0.13164451773771543,0.06004533434723093
prosociality proportions:,19,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.533678756476684,0.53,0.5245098039215687,0.5119617224880383,0.5142857142857142,0.514018691588785,0.5069124423963134,0.5066666666666667,0.5,0.49783549783549785,0.48917748917748916,0.47391304347826085,0.4721030042918455,0.4703389830508475,0.46443514644351463,0.45867768595041325,0.45934959349593496,0.46215139442231074,0.45849802371541504,0.46124031007751937,0.46360153256704983,0.4618320610687023,0.45454545454545453,0.44528301886792454,0.43703703703703706,0.43272727272727274,0.4254545454545455,0.4244604316546763,0.4234875444839858,0.42657342657342656
population counts:,19,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,190,193,200,204,209,210,214,217,225,228,231,231,230,233,236,239,242,246,251,253,258,261,262,264,265,270,275,275,278,281,286
groups counts:,19,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,14,14,14,14,14,15
standard deviations in prosocial proportions,19,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11638602309208412,0.067590608110218567,0.064031242374328501,0.083232592168530781,0.063835713225484869,0.087246806357944823,0.083966179863207396,0.094644365478142159,0.10639359336542355,0.14333451437165079,0.10779551670914504,0.11867155927695984,0.11289153337239884,0.11490391023484631,0.16056705455642456,0.082390791573846253,0.091029704797141772,0.058360322014953704,0.090423993217477142,0.1311672162941869,0.10025455643259105,0.10376908588594969,0.12780996137037251,0.07949815086079462,0.10252288549101411,0.10626021481393538,0.10761865072482447,0.11729564292878197,0.1202343566779083,0.14335917617794472,0.10582394480717572
prosociality proportions:,19,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5223880597014925,0.5196078431372549,0.5205479452054794,0.5258620689655172,0.532520325203252,0.525096525096525,0.5263157894736842,0.5255474452554745,0.508833922261484,0.5050847457627119,0.5081967213114754,0.5,0.5030487804878049,0.5185185185185185,0.5149051490514905,0.5103626943005182,0.5061425061425061,0.5151515151515151,0.513215859030837,0.5135699373695198,0.5141129032258065,0.5038910505836576,0.49355432780847147,0.48936170212765956,0.4784853700516351,0.4815436241610738,0.47875816993464054,0.4692913385826772,0.45941807044410415,0.45294117647058824
population counts:,19,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,190,201,204,219,232,246,259,266,274,283,295,305,314,328,351,369,386,407,429,454,479,496,514,543,564,581,596,612,635,653,680
groups counts:,19,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,12,13,14,14,14,15,16,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35
standard deviations in prosocial proportions,19,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.083051230726628955,0.086938675704966509,0.11348654110218474,0.17514608788878186,0.11677441107086768,0.14421969258007436,0.13238680680642181,0.088963605760896486,0.087514283337086426,0.079787827764590272,0.12444397726685383,0.093298050743340424,0.082338752644065538,0.10987026809876471,0.070895429302374566,0.12157036037558618,0.076958613009483812,0.10725089454024869,0.12086508203265595,0.099696348408357213,0.082822374430893922,0.10254994597413884,0.1100175314085234,0.11846382298399773,0.14012205725090132,0.10183436058619295,0.13959192674787663,0.11138791289852414,0.11246733528279516,0.098547407149428154,0.10681815989414128
prosociality proportions:,19,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5380952380952381,0.5342465753424658,0.540084388185654,0.5325670498084292,0.532608695652174,0.5273972602739726,0.5143769968051118,0.5132743362831859,0.5041322314049587,0.5052083333333334,0.5024630541871922,0.5059665871121718,0.5102040816326531,0.5149572649572649,0.5166994106090373,0.5046210720887245,0.5017421602787456,0.5,0.49053627760252366,0.4881656804733728,0.4823695345557123,0.4801587301587302,0.4745341614906832,0.48,0.46986607142857145,0.46496815286624205,0.45991983967935873,0.45090562440419446,0.4475587703435805,0.444064901793339
population counts:,19,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,190,210,219,237,261,276,292,313,339,363,384,406,419,441,468,509,541,574,608,634,676,709,756,805,850,896,942,998,1049,1106,1171
groups counts:,19,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,26,28,30,32,33,35,37,39,42,44,47,49,52,55,58,61
standard deviations in prosocial proportions,19,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.076088591025268215,0.13244387319605064,0.12305816404192225,0.11107039400921224,0.082713753562380518,0.10269765698983258,0.11861958666431288,0.11415942951092735,0.10783419953976731,0.1084148739104312,0.11096240722503506,0.086468344747516454,0.084418240996937982,0.090389740170317076,0.11667650787869162,0.1319802739772388,0.11820334445569235,0.090902760069441993,0.10276644310403492,0.11442233575318593,0.11887629407976008,0.12121015470818421,0.091014661070509734,0.12520855586247071,0.11484167813986305,0.10222213145872615,0.1040213140460266,0.11441763779740641,0.12021519436305607,0.11042364084101788,0.11949579956864953
prosociality proportions:,19,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5336538461538461,0.5367965367965368,0.5443548387096774,0.5441176470588235,0.5481727574750831,0.5558912386706949,0.5521978021978022,0.5473145780051151,0.5379146919431279,0.5291576673866091,0.5232558139534884,0.5341506129597198,0.5287539936102237,0.5284090909090909,0.5335917312661499,0.5326991676575505,0.5239130434782608,0.5261083743842364,0.52367941712204,0.5254934210526315,0.522880720180045,0.5165745856353591,0.5129337539432177,0.503452243958573,0.4997369805365597,0.4953995157384988,0.4925176056338028,0.4902359641985354,0.48714125978382405,0.48572411420708633
population counts:,19,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,190,208,231,248,272,301,331,364,391,422,463,516,571,626,704,774,841,920,1015,1098,1216,1333,1448,1585,1738,1901,2065,2272,2458,2683,2907
groups counts:,19,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,14,15,17,19,20,22,24,27,30,32,37,40,44,48,53,57,64,70,76,83,91,100,108,119,129,141,153
standard deviations in prosocial proportions,19,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11638602309208411,0.10127335541496986,0.14076282745055393,0.10120404803557059,0.11868585383769005,0.14443223391612942,0.093044229133185552,0.14514640722839525,0.11605375044215396,0.11597054972163422,0.09948481287728636,0.11464971565460577,0.098265192284825748,0.099289672246861596,0.097307175095243323,0.12423833040725504,0.11637157696480889,0.11957666683072522,0.1110628701730223,0.12422528191831431,0.12290212825033831,0.13034803406114581,0.11768187930133438,0.10794034791985083,0.10843674545508006,0.10119103392228182,0.11308250355850731,0.1048519428373198,0.11509704348575363,0.11208034136343871,0.11488478105888784
prosociality proportions:,19,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5308056872037915,0.5311203319502075,0.5333333333333333,0.5278688524590164,0.5404624277456648,0.529113924050633,0.5319634703196348,0.5311203319502075,0.5168539325842697,0.5167224080267558,0.5172413793103449,0.5218543046357615,0.5252051582649473,0.5311850311850311,0.5261682242990654,0.5268373245251858,0.5250737463126843,0.5197109067017083,0.5194805194805194,0.5196232339089482,0.5225140712945591,0.5219573400250941,0.5216256524981358,0.5248250583138954,0.5164737310774711,0.5138963121325495,0.5134099616858238,0.511419423692636,0.5055301296720061,0.5066666666666667
