dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,20,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11445523142259599,0.1242390303773452,0.1301369370132201,0.075361896671273215,0.090609238014704913,0.1009732514747434,0.11694972781220551,0.11229378317387544,0.10744971710569648,0.11487934861944955,0.12577687677234051,0.10384490215085067,0.11229843972776878,0.1148121645110888,0.106209355137691,0.10608946405102018,0.11931517341301559,0.11478756107424991,0.10762407715687529,0.10674199335250366,0.11601966018527043,0.10977741360331558,0.11139569661040144,0.10966500790959274,0.10536642000032752,0.10568016526849361,0.10747640016417646,0.10853099300102617,0.11067181712285672,0.10652801767528407,0.10186286976111734
prosociality proportions:,20,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5311203319502075,0.5189003436426117,0.5115606936416185,0.4939467312348668,0.47474747474747475,0.47027972027972026,0.4720121028744327,0.4697554697554698,0.4747252747252747,0.45640074211502785,0.45737051792828687,0.4491467576791809,0.45359019264448336,0.44516775162744116,0.44042553191489364,0.43410003650967505,0.42687870283754287,0.42542918454935624,0.42645698427382056,0.4242124034079651,0.4226627926850111,0.4207497048406139,0.41357709025824596,0.4078224566029444,0.40312143129044536,0.3999174917491749,0.3967274293096024,0.39246908954664667,0.3875338753387534,0.38329865708341215
population counts:,20,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,241,291,346,413,495,572,661,777,910,1078,1255,1465,1713,1997,2350,2739,3207,3728,4324,5047,5851,6776,7822,9102,10508,12120,13934,16014,18450,21148
groups counts:,20,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,20,24,28,33,38,45,53,62,73,85,99,117,136,160,186,216,252,292,338,391,455,525,606,696,800,922,1057
standard deviations in prosocial proportions,20,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.074833147735478833,0.10352352477290316,0.091439839006457996,0.11101787785472944,0.11768867227888349,0.099927882079557856,0.086778200372991221,0.11174539260487679,0.098648639012062889,0.089636719421250025,0.10186842915564912,0.11367564056257527,0.11802960346677328,0.11896829124983527,0.098518010791870919,0.099498468928701303,0.11536617917956694,0.10645858606377338,0.10784736409381444,0.11339181024385188,0.11448719369752529,0.11294699189754551,0.11697857736443129,0.11236924709306688,0.11025427487024975,0.10842045284849681,0.10883038453634694,0.11050546261154243,0.10641721452535581,0.11086573592804615,0.10946679372368526
prosociality proportions:,20,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5128205128205128,0.5086505190311419,0.5213675213675214,0.5150812064965197,0.5219047619047619,0.5133858267716536,0.5058365758754864,0.48634453781512604,0.4934612031386225,0.4880694143167028,0.4819205690574985,0.47661250615460365,0.4720421393841167,0.47455342096393666,0.4735950296526405,0.4701439697899457,0.465625,0.4624183006535948,0.4616949152542373,0.45846084098379236,0.4530438886267107,0.4508274984086569,0.4459270131429715,0.44179538840385046,0.4384734836007717,0.4339480766186481,0.4297308129049496,0.4256688113782594,0.42231540825808295,0.4189175538899776
population counts:,20,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,234,289,351,431,525,635,771,952,1147,1383,1687,2031,2468,2967,3541,4237,5120,6120,7375,8823,10595,12568,14989,17868,21251,25268,29942,35436,41971,49499
groups counts:,20,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,17,21,26,31,38,47,57,69,84,101,123,148,177,211,256,306,368,441,529,628,749,893,1062,1263,1497,1771,2098,2474
standard deviations in prosocial proportions,20,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.081240384046359609,0.13820605154094256,0.10622882445450428,0.13175393923122861,0.10159919552983217,0.10580553743131987,0.087942936285793583,0.11727443793139417,0.11098720827792123,0.10088221749621701,0.091564263723932032,0.095114952512273351,0.10417882012823436,0.11836219971660908,0.10076064683859701,0.10495228038072005,0.10820443601112742,0.11721874583444407,0.11074333597319388,0.11012374889759639,0.09926736042503552,0.11073146110895297,0.11479159613663678,0.10603212940461082,0.10798985699210892,0.11220699235246948,0.11291847445596156,0.10910668810817899,0.11210348103949996,0.11486918841864631,0.10936442812768521
prosociality proportions:,20,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4900398406374502,0.48026315789473684,0.4772117962466488,0.47468354430379744,0.4688581314878893,0.4601139601139601,0.4476409666283084,0.449438202247191,0.4479568234387047,0.44310998735777496,0.43723628691983124,0.42337662337662335,0.41469534050179213,0.41297232966379055,0.408122833085686,0.40323249067550765,0.40398613518197574,0.3995626822157434,0.3958230958230958,0.39279074571369554,0.38938817836156236,0.38650885855358696,0.38253841915141124,0.3788074009173839,0.3753658003930989,0.3713831125582772,0.36614581695853116,0.3635803131031525,0.3590651558073654,0.3526687552295149
population counts:,20,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,251,304,373,474,578,702,869,1068,1297,1582,1896,2310,2790,3361,4038,4826,5770,6860,8140,9682,11572,13772,16333,19403,22895,27026,31807,37304,43772,51391
groups counts:,20,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,23,28,35,43,53,64,79,94,115,139,168,201,241,288,343,407,484,578,688,816,970,1144,1351,1590,1865,2188,2569
standard deviations in prosocial proportions,20,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.090000000000000011,0.12994002022523721,0.14008743625292872,0.11791050104797117,0.10803426901177743,0.095766686348489796,0.096983663076778498,0.116848182763819,0.1082534766689133,0.10848438186622389,0.097844891289509725,0.10276336080688321,0.09874121246250675,0.097175901317668095,0.10648790714863929,0.10813039931100459,0.11369172184878254,0.10710892437181248,0.10815756784441183,0.11070357150618147,0.11027769956760466,0.10505761372192647,0.10900873753616903,0.11150038692240637,0.1053010541542399,0.11099145530539956,0.11076265452870906,0.1071551885503888,0.10931072054198522,0.10485802432384829,0.10519054375195371
prosociality proportions:,20,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5369649805447471,0.5283582089552239,0.5205479452054794,0.5163043478260869,0.5135908440629471,0.5152198421645998,0.5146520146520146,0.5076142131979695,0.49019607843137253,0.49069973427812225,0.48158540862855137,0.47670850767085077,0.471782288645996,0.46752091119416267,0.4640068152775806,0.4602266224104384,0.4562946673996702,0.4530040545521563,0.4492710679151357,0.44707287933094386,0.4453233523691928,0.44109204368174726,0.43729481286933686,0.43198100462602856,0.4288949577033238,0.4258436281105177,0.42153910868073236,0.41771418221336715,0.4143268004862573,0.4105531676549734
population counts:,20,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,257,335,438,552,699,887,1092,1379,1785,2258,2851,3585,4483,5619,7043,8737,10914,13565,16874,20925,25916,32050,39598,48854,60052,73581,90338,110420,134908,164254
groups counts:,20,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,21,27,34,44,54,68,89,112,142,179,224,280,352,436,545,678,843,1046,1295,1602,1979,2442,3002,3679,4516,5521,6745,8212
standard deviations in prosocial proportions,20,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11224972160321824,0.10085085881064065,0.11489935933833811,0.084358465476189429,0.095271239904993282,0.0937458528246016,0.11481009737545607,0.10016263575877493,0.10718556914896536,0.1220449644571754,0.11406003110645857,0.11893064883902425,0.1158363058892347,0.11380810826140267,0.10597010933400776,0.11504588281449434,0.11879689560920394,0.10510611781823946,0.10924228281437999,0.11197284036353954,0.11384009884304613,0.11656836357191974,0.11156901851461024,0.10916850206558051,0.11256006012673735,0.11048641708060204,0.11186485170647552,0.11331736886056307,0.11099046350252072,0.11189639863000214,0.10906671665083491
prosociality proportions:,20,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.515625,0.5149700598802395,0.5034324942791762,0.49110320284697506,0.49226441631504925,0.48401323042998895,0.47435897435897434,0.4734721289456011,0.4650793650793651,0.46140939597315433,0.46629213483146065,0.45210127903941527,0.44856730571016284,0.4472869480202053,0.4502259522272434,0.44673890819873235,0.43932647939771713,0.4353062407419334,0.43150436986088847,0.42776332631405095,0.4252481800132363,0.42284925543492685,0.41650328190265107,0.4113101269083478,0.40695191614441795,0.402560247722479,0.3988809025566373,0.39526273002734463,0.39115065528435733,0.38744664062614864
population counts:,20,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,256,334,437,562,711,907,1170,1489,1890,2384,3026,3831,4851,6137,7745,9782,12353,15527,19337,24219,30220,37673,46924,58231,72124,89132,109910,135310,166340,204041
groups counts:,20,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,21,28,35,45,58,74,94,119,151,191,242,306,387,489,617,776,966,1210,1511,1883,2346,2911,3606,4456,5495,6765,8317,10202
standard deviations in prosocial proportions,20,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.055677643628300223,0.096124064320330938,0.068820020774144952,0.083885670122888098,0.099728041967013889,0.1062051831692741,0.08919222618813856,0.1054795107316637,0.11190089953910443,0.12489245442099312,0.11723870748366184,0.10881933447114463,0.10938099627138391,0.10955200715541542,0.10651773079107842,0.097946074962291352,0.1082488551638438,0.11072166246060328,0.10776554195683943,0.11071529336220316,0.10917629026544104,0.11108120917343695,0.11087676190140255,0.11015844715428275,0.11154874509702647,0.11083827714279229,0.10880384673122402,0.10940681963586975,0.10914458821983188,0.10834967607700167,0.10887426887482959
prosociality proportions:,21,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5288461538461539,0.5288461538461539,0.5219512195121951,0.5172413793103449,0.5148514851485149,0.51,0.507537688442211,0.5025380710659898,0.5,0.4948453608247423,0.4842105263157895,0.4731182795698925,0.4673913043478261,0.4585635359116022,0.45555555555555555,0.45555555555555555,0.45555555555555555,0.45251396648044695,0.4463276836158192,0.4431818181818182,0.43352601156069365,0.43023255813953487,0.4269005847953216,0.4166666666666667,0.41317365269461076,0.40963855421686746,0.4024390243902439,0.3875,0.37579617834394907,0.36774193548387096
population counts:,21,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,210,208,208,205,203,202,200,199,197,196,194,190,186,184,181,180,180,180,179,177,176,173,172,171,168,167,166,164,160,157,155
groups counts:,21,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7
standard deviations in prosocial proportions,21,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.094760708295868565,0.11184963087801941,0.10696117169349832,0.10078166298185115,0.092010433210215625,0.094320808079263782,0.075548201248123573,0.075433229029247095,0.11760142072770415,0.11508332308735816,0.11725564499741076,0.15283028649181279,0.078542324257357882,0.096610808883865085,0.055003567386888129,0.057900732845133307,0.11893448071927462,0.072294950977809469,0.068714977359717808,0.11090108969642845,0.095751701967913161,0.16492504280091422,0.11973892892791366,0.10897434108735529,0.13203019650487402,0.065206093536530785,0.10749173054435404,0.11162677611090756,0.091669593963177448,0.092553973306528578,0.10056527096959091
prosociality proportions:,21,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5213270142180095,0.5211267605633803,0.518348623853211,0.518348623853211,0.5068493150684932,0.5067873303167421,0.4977168949771689,0.4864864864864865,0.48497854077253216,0.4831932773109244,0.4723404255319149,0.45867768595041325,0.45491803278688525,0.45849802371541504,0.452755905511811,0.44573643410852715,0.44528301886792454,0.43346007604562736,0.42803030303030304,0.4188679245283019,0.4218181818181818,0.41843971631205673,0.4181184668989547,0.40893470790378006,0.40878378378378377,0.40397350993377484,0.39672131147540984,0.3870967741935484,0.39171974522292996,0.38461538461538464
population counts:,21,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,210,211,213,218,218,219,221,219,222,233,238,235,242,244,253,254,258,265,263,264,265,275,282,287,291,296,302,305,310,314,312
groups counts:,21,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,14,14,14,14,14,14
standard deviations in prosocial proportions,21,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10389249632986396,0.11121497740835104,0.11771568954381474,0.1283571683890751,0.089706538124753848,0.09116152336863878,0.088435367701472339,0.12302296086862267,0.10582630278718708,0.11607267689898444,0.094709324697333189,0.13724879714579089,0.091843432937573841,0.080922232066175465,0.074741302388243516,0.12252029768392123,0.10360634799405369,0.0792301105951701,0.083752180102342422,0.10572186164358228,0.080642979352974334,0.11805319730147441,0.096611712644672179,0.10492902893296513,0.070091159785558202,0.089684626913035054,0.11259328849228196,0.10012586311286659,0.12500372630181725,0.058292875183387834,0.075235077594091149
prosociality proportions:,21,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5342465753424658,0.5327510917030568,0.5299145299145299,0.5224489795918368,0.5234375,0.5018587360594795,0.49466192170818507,0.4864864864864865,0.5,0.49404761904761907,0.4887640449438202,0.48936170212765956,0.4805194805194805,0.475,0.4738095238095238,0.4783599088838269,0.4759825327510917,0.4704641350210971,0.4628099173553719,0.4576612903225806,0.45294117647058824,0.4543726235741445,0.44423791821561337,0.44165170556552963,0.43103448275862066,0.4304635761589404,0.4228295819935691,0.4158878504672897,0.4141566265060241,0.4116788321167883
population counts:,21,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,210,219,229,234,245,256,269,281,296,312,336,356,376,385,400,420,439,458,474,484,496,510,526,538,557,580,604,622,642,664,685
groups counts:,21,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,12,13,14,14,16,16,17,18,19,20,20,21,22,23,23,24,25,25,26,27,28,29,30,31,32
standard deviations in prosocial proportions,21,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11428571428571428,0.089462045479519747,0.10392344682917387,0.078696870349552223,0.13160819762904857,0.10183948180701632,0.15627051985534124,0.1231896464880991,0.12290852296882775,0.087637784104636685,0.071180123470841669,0.078203440795728954,0.06963254260903981,0.087333052048559109,0.096967593045629658,0.12641489478531701,0.087367831413685509,0.1260994995857404,0.09573139261271861,0.097137139845577467,0.10506756434945071,0.12882374672822883,0.085161363231941775,0.10390310221740305,0.10599945777961017,0.10777529906897709,0.10122374849428505,0.10772247658579288,0.13204567092847452,0.094937290661942605,0.10912016161382777
prosociality proportions:,21,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5265486725663717,0.5206611570247934,0.5058823529411764,0.5111111111111111,0.5087108013937283,0.5,0.5,0.49444444444444446,0.4986737400530504,0.48258706467661694,0.4652777777777778,0.4434782608695652,0.4218106995884774,0.41941747572815535,0.42230347349177333,0.4131944444444444,0.40924092409240925,0.40092879256965946,0.39824304538799415,0.40027322404371585,0.39948119325551235,0.39603960396039606,0.3974208675263775,0.3890784982935154,0.38495092693565974,0.375,0.3697394789579158,0.3683712121212121,0.3695652173913043,0.3656195462478185
population counts:,21,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,210,226,242,255,270,287,310,332,360,377,402,432,460,486,515,547,576,606,646,683,732,771,808,853,879,917,952,998,1056,1104,1146
groups counts:,21,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,12,13,14,15,17,17,19,20,21,23,24,26,27,28,30,32,34,36,38,40,41,43,45,47,50,52,54
standard deviations in prosocial proportions,21,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11228405831001519,0.094503812858281439,0.10322310741154378,0.097811923843467707,0.082285221905048583,0.14138983938893687,0.10722196487554586,0.087265789315156467,0.13274808659068335,0.10013518642065235,0.088870631464909491,0.081094049245293384,0.095032063965992633,0.072916398837204979,0.11886378822270059,0.10624341572806045,0.086640190777939829,0.11043420796808764,0.10699843536991041,0.11610894811312857,0.10310999582596136,0.10534217675145215,0.095344411148924557,0.11462963908428643,0.092718593854691014,0.09546330901258078,0.1178170005034814,0.11044100244724464,0.11707244566732584,0.10889240568800954,0.10426375804645481
prosociality proportions:,21,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5319148936170213,0.5354330708661418,0.5238095238095238,0.5202702702702703,0.5111111111111111,0.5089285714285714,0.505524861878453,0.5,0.5046082949308756,0.5074309978768577,0.5106796116504855,0.4981949458483754,0.5008156606851549,0.4954682779456193,0.48675034867503486,0.4860050890585242,0.4844649021864212,0.48186528497409326,0.4777251184834123,0.47007042253521125,0.4627228525121556,0.4589041095890411,0.45221606648199447,0.44225888324873097,0.44160371876815807,0.43885281385281383,0.4350225790265931,0.4297020484171322,0.4275891706059304,0.42584493041749505
population counts:,21,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,210,235,254,273,296,315,336,362,396,434,471,515,554,613,662,717,786,869,965,1055,1136,1234,1314,1444,1576,1721,1848,1993,2148,2327,2515
groups counts:,21,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,16,17,18,20,22,24,26,29,31,34,37,41,45,50,54,58,62,68,75,81,88,94,102,110,119
standard deviations in prosocial proportions,21,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.097124181211291141,0.11591144552934464,0.072011727032264328,0.083529335172098026,0.086624248830640099,0.061393903510519744,0.090223252328715003,0.12689717214879218,0.11030469529212905,0.10475586723685203,0.10291303878034863,0.097414454678845519,0.10092822048862843,0.10330649573683885,0.11320213482975701,0.12409101346619025,0.10769427015445181,0.10529579627990936,0.10890486114892073,0.093497514399731807,0.0998343184802261,0.10531005365142397,0.09579820316401165,0.098098642940831315,0.10383685981233509,0.11279248246490751,0.10561656095844589,0.09664272721281493,0.10077066631284393,0.11214912049688507,0.11055110665717188
prosociality proportions:,21,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5296610169491526,0.5305343511450382,0.5244755244755245,0.4984423676012461,0.47645429362880887,0.46835443037974683,0.4617169373549884,0.4620253164556962,0.44692737430167595,0.4461538461538462,0.4418604651162791,0.4419889502762431,0.43375,0.4343891402714932,0.421875,0.42005676442762535,0.40616966580976865,0.40408805031446543,0.39728958630527816,0.3968871595330739,0.39235294117647057,0.3849892008639309,0.38629592850049654,0.3812154696132597,0.37163605296881674,0.3648068669527897,0.3607207207207207,0.35444297082228116,0.3508505467800729,0.3468126930637461
